,region,week,date,P,pop,incidence
2007,R,2021-S30,2021-07-19,429000,380179700,112.841374749888
2008,R,2021-S31,2021-07-26,426400,380179700,112.15748763019172
2009,R,2021-S32,2021-08-02,489900,380179700,128.86011536123576
2010,R,2021-S33,2021-08-09,477600,380179700,125.62480321805717
2011,R,2021-S34,2021-08-16,403000,380179700,106.0025035529251
2012,R,2021-S35,2021-08-23,299000,380179700,78.64701876507347
2013,R,2021-S36,2021-08-30,224500,380179700,59.05102245069897
2014,R,2021-S37,2021-09-06,165000,380179700,43.400528749956926
2015,R,2021-S38,2021-09-13,156100,380179700,41.05953053253501
2016,R,2021-S39,2021-09-20,154300,380179700,40.58607021889912
2017,R,2021-S40,2021-09-27,144300,380179700,37.95573514314415
2018,R,2021-S41,2021-10-04,182300,380179700,47.951008431013015
2019,R,2021-S42,2021-10-11,277400,380179700,72.96549500144275
2020,R,2021-S43,2021-10-18,319200,380179700,83.9602956180985
2021,R,2021-S44,2021-10-25,357700,380179700,94.08708565975512
2022,R,2021-S45,2021-11-01,506300,380179700,133.17386488547388
2023,R,2021-S46,2021-11-08,757500,380179700,199.24788198843865
2024,R,2021-S47,2021-11-15,1020900,380179700,268.5309078838244
2025,R,2021-S48,2021-11-22,1408500,380179700,370.4826954200868
2026,R,2021-S49,2021-11-29,1502500,380179700,395.20784513218354
2027,R,2021-S50,2021-12-06,1399500,380179700,368.1153938519074
2028,R,2021-S51,2021-12-13,1780600,380179700,468.35746358892914
2029,R,2021-S52,2021-12-20,5156800,380179700,1356.4111918653207
2030,R,2022-S01,2021-12-27,8763000,380179700,2304.962626884076
2031,R,2022-S02,2022-01-03,10779000,380179700,2835.238178156277
2032,R,2022-S03,2022-01-10,15492200,380179700,4074.967706061108
2033,R,2022-S04,2022-01-17,15685200,380179700,4125.733173023178
2034,R,2022-S05,2022-01-24,10706400,380179700,2816.141945506296
2035,R,2022-S06,2022-01-31,4848200,380179700,1275.2390514275223
2036,R,2022-S07,2022-02-07,2909200,380179700,765.2170802386346
2037,R,2022-S08,2022-02-14,2091300,380179700,550.081974392636
2038,R,2022-S09,2022-02-21,1995400,380179700,524.8570610161458
2039,R,2022-S10,2022-02-28,2525200,380179700,664.2122133296439
2040,R,2022-S11,2022-03-07,3476900,380179700,914.541202489244
2041,R,2022-S12,2022-03-14,5102000,380179700,1341.9969556501833
2042,R,2022-S13,2022-03-21,5575300,380179700,1466.490714785666
2043,R,2022-S14,2022-03-28,5541800,380179700,1457.6790922818868
2044,R,2022-S15,2022-04-04,4379300,380179700,1151.902639725372
2045,R,2022-S16,2022-04-11,2779900,380179700,731.2068477091228
2046,R,2022-S17,2022-04-18,2049000,380179700,538.9556570221923
2047,R,2022-S18,2022-04-25,1687700,380179700,443.9216507351655
2048,R,2022-S19,2022-05-02,1408500,380179700,370.4826954200868
2049,R,2022-S20,2022-05-09,1024400,380179700,269.45152516033863
2050,R,2022-S21,2022-05-16,718300,380179700,188.9369684914792
2051,R,2022-S22,2022-05-23,878700,380179700,231.1275431065888
2052,S,2020-S20,2020-05-11,13900,192089600,7.236206436996068
2053,S,2020-S21,2020-05-18,13800,192089600,7.184147397880989
2054,S,2020-S22,2020-05-25,12000,192089600,6.247084693809556
2055,S,2020-S23,2020-06-01,9100,192089600,4.737372559472246
2056,S,2020-S24,2020-06-08,6000,192089600,3.123542346904778
2057,S,2020-S25,2020-06-15,5800,192089600,3.019424268674619
2058,S,2020-S26,2020-06-22,5700,192089600,2.967365229559539
2059,S,2020-S27,2020-06-29,4100,192089600,2.1344206037182647
2060,S,2020-S28,2020-07-06,6900,192089600,3.5920736989404944
2061,S,2020-S29,2020-07-13,4600,192089600,2.394715799293663
2062,S,2020-S30,2020-07-20,7300,192089600,3.800309855400813
2063,S,2020-S31,2020-07-27,10400,192089600,5.414140067968281
2064,S,2020-S32,2020-08-03,15400,192089600,8.017092023722263
2065,S,2020-S33,2020-08-10,14900,192089600,7.756796828146864
2066,S,2020-S34,2020-08-17,27700,192089600,14.420353834877057
2067,S,2020-S35,2020-08-24,40600,192089600,21.135969880722328
2068,S,2020-S36,2020-08-31,69100,192089600,35.97279602852002
2069,S,2020-S37,2020-09-07,99800,192089600,51.95492103684946
2070,S,2020-S38,2020-09-14,126800,192089600,66.01086159792096
2071,S,2020-S39,2020-09-21,161100,192089600,83.86711201439329
2072,S,2020-S40,2020-09-28,169900,192089600,88.44830745652028
2073,S,2020-S41,2020-10-05,252300,192089600,131.3449556873459
2074,S,2020-S42,2020-10-12,378200,192089600,196.8872859332312
2075,S,2020-S43,2020-10-19,544000,192089600,283.2011727860332
2076,S,2020-S44,2020-10-26,716100,192089600,372.79477910308526
2077,S,2020-S45,2020-11-02,711000,192089600,370.1397681082162
2078,S,2020-S46,2020-11-09,422700,192089600,220.0535583394416
2079,S,2020-S47,2020-11-16,297300,192089600,154.77152328913175
2080,S,2020-S48,2020-11-23,211400,192089600,110.05280868927836
2081,S,2020-S49,2020-11-30,195900,192089600,101.983657626441
2082,S,2020-S50,2020-12-07,244700,192089600,127.38846871459988
2083,S,2020-S51,2020-12-14,316400,192089600,164.71479976011193
2084,S,2020-S52,2020-12-21,245000,192089600,127.54464583194508
2085,S,2020-S53,2020-12-28,279900,192089600,145.71325048310788
2086,S,2021-S01,2020-12-28,366200,192089600,190.6402012394216
2087,S,2021-S02,2021-01-04,429600,192089600,223.6456320383821
2088,S,2021-S03,2021-01-11,456800,192089600,237.8056906776837
2089,S,2021-S04,2021-01-18,456900,192089600,237.85774971679885
2090,S,2021-S05,2021-01-25,460300,192089600,239.6277570467116
2091,S,2021-S06,2021-02-01,406600,192089600,211.67205304191376
2092,S,2021-S07,2021-02-08,453600,192089600,236.1398014260012
2093,S,2021-S08,2021-02-15,498800,192089600,259.6704871060172
2094,S,2021-S09,2021-02-22,475100,192089600,247.3324948357433
2095,S,2021-S10,2021-03-01,563700,192089600,293.45680349170385
2096,S,2021-S11,2021-03-08,710600,192089600,369.9315319517559
2097,S,2021-S12,2021-03-15,869500,192089600,452.65334510561735
2098,S,2021-S13,2021-03-22,900900,192089600,468.9998833877525
2099,S,2021-S14,2021-03-29,695100,192089600,361.8623808889185
2100,S,2021-S15,2021-04-05,703300,192089600,366.13122209635503
2101,S,2021-S16,2021-04-12,635700,192089600,330.9393116545612
2102,S,2021-S17,2021-04-19,475900,192089600,247.74896714866395
2103,S,2021-S18,2021-04-26,413600,192089600,215.3161857799693
2104,S,2021-S19,2021-05-03,354000,192089600,184.2889984673819
2105,S,2021-S20,2021-05-10,325900,192089600,169.66040847604452
2106,S,2021-S21,2021-05-17,213500,192089600,111.146048510695
2107,S,2021-S22,2021-05-24,125900,192089600,65.54233024588525
2108,S,2021-S23,2021-05-31,61700,192089600,32.12042713400413
2109,S,2021-S24,2021-06-07,34300,192089600,17.856250416472314
2110,S,2021-S25,2021-06-14,30800,192089600,16.034184047444526
2111,S,2021-S26,2021-06-21,37400,192089600,19.47008062903978
2112,S,2021-S27,2021-06-28,51000,192089600,26.550109948690608
2113,S,2021-S28,2021-07-05,78800,192089600,41.022522822682745
2114,S,2021-S29,2021-07-12,142600,192089600,74.23618977810355
2115,S,2021-S30,2021-07-19,160500,192089600,83.55475777970281
2116,S,2021-S31,2021-07-26,189900,192089600,98.8601152795362
2117,S,2021-S32,2021-08-02,208600,192089600,108.59515559405612
2118,S,2021-S33,2021-08-09,190800,192089600,99.32864663157191
2119,S,2021-S34,2021-08-16,192900,192089600,100.42188645298862
2120,S,2021-S35,2021-08-23,133100,192089600,69.29058106217099
2121,S,2021-S36,2021-08-30,103100,192089600,53.67286932764709
2122,S,2021-S37,2021-09-06,82100,192089600,42.740471113480375
2123,S,2021-S38,2021-09-13,64600,192089600,33.63013926834144
2124,S,2021-S39,2021-09-20,52900,192089600,27.539231691877124
2125,S,2021-S40,2021-09-27,45600,192089600,23.73892183647631
2126,S,2021-S41,2021-10-04,49700,192089600,25.873342440194573
2127,S,2021-S42,2021-10-11,76800,192089600,39.98134204038115
2128,S,2021-S43,2021-10-18,81500,192089600,42.4281168787899
2129,S,2021-S44,2021-10-25,97700,192089600,50.8616812154328
2130,S,2021-S45,2021-11-01,133800,192089600,69.65499433597655
2131,S,2021-S46,2021-11-08,253900,192089600,132.1779003131872
2132,S,2021-S47,2021-11-15,397900,192089600,207.14291663890185
2133,S,2021-S48,2021-11-22,566300,192089600,294.810338508696
2134,S,2021-S49,2021-11-29,630100,192089600,328.0240054641167
2135,S,2021-S50,2021-12-06,679200,192089600,353.58499366962087
2136,S,2021-S51,2021-12-13,908800,192089600,473.1125474778437
2137,S,2021-S52,2021-12-20,2681700,192089600,1396.0672519490904
2138,S,2022-S01,2021-12-27,4805500,192089600,2501.697124675152
2139,S,2022-S02,2022-01-03,5438800,192089600,2831.3870193909506
2140,S,2022-S03,2022-01-10,6572800,192089600,3421.7365229559537
2141,S,2022-S04,2022-01-17,6043300,192089600,3146.083910841607
2142,S,2022-S05,2022-01-24,4184000,192089600,2178.150196574932
2143,S,2022-S06,2022-01-31,2113000,192089600,1100.0074965016329
2144,S,2022-S07,2022-02-07,1325900,192089600,690.2507996268408
2145,S,2022-S08,2022-02-14,965900,192089600,502.83825881255416
2146,S,2022-S09,2022-02-21,888700,192089600,462.64868061571264
2147,S,2022-S10,2022-02-28,1166700,192089600,607.372809355634
2148,S,2022-S11,2022-03-07,1669600,192089600,869.1777170653695
2149,S,2022-S12,2022-03-14,2355500,192089600,1226.2506663557008
2150,S,2022-S13,2022-03-21,2755800,192089600,1434.6429999333643
2151,S,2022-S14,2022-03-28,2774000,192089600,1444.117745052309
2152,S,2022-S15,2022-04-04,2249200,192089600,1170.911907776371
2153,S,2022-S16,2022-04-11,1452000,192089600,755.8972479509562
2154,S,2022-S17,2022-04-18,1072900,192089600,558.5414306656894
2155,S,2022-S18,2022-04-25,906300,192089600,471.81107149996666
2156,S,2022-S19,2022-05-02,730900,192089600,380.499516892117
2157,S,2022-S20,2022-05-09,492300,192089600,256.286649563537
2158,S,2022-S21,2022-05-16,337900,192089600,175.90749316985406
2159,S,2022-S22,2022-05-23,406100,192089600,211.4117578463384
2160,T,2020-S20,2020-05-11,5200,180528500,2.880431621599913
2161,T,2020-S21,2020-05-18,19300,180528500,10.69083274939968
2162,T,2020-S22,2020-05-25,8500,180528500,4.708397842999858
2163,T,2020-S23,2020-06-01,1600,180528500,0.8862866527999734
2164,T,2020-S24,2020-06-08,1800,180528500,0.99707248439997
2165,T,2020-S25,2020-06-15,1300,180528500,0.7201079053999784
2166,T,2020-S26,2020-06-22,1500,180528500,0.830893736999975
2167,T,2020-S27,2020-06-29,1000,180528500,0.5539291579999834
2168,T,2020-S28,2020-07-06,2300,180528500,1.2740370633999618
2169,T,2020-S29,2020-07-13,2600,180528500,1.4402158107999568
2170,T,2020-S30,2020-07-20,2700,180528500,1.4956087265999551
2171,T,2020-S31,2020-07-27,3700,180528500,2.0495378845999386
2172,T,2020-S32,2020-08-03,5200,180528500,2.880431621599913
2173,T,2020-S33,2020-08-10,9600,180528500,5.317719916799841
2174,T,2020-S34,2020-08-17,25600,180528500,14.180586444799577
2175,T,2020-S35,2020-08-24,29700,180528500,16.451695992599504
2176,T,2020-S36,2020-08-31,52500,180528500,29.08128079499913
2177,T,2020-S37,2020-09-07,66600,180528500,36.891681922798895
2178,T,2020-S38,2020-09-14,85100,180528500,47.13937134579859
2179,T,2020-S39,2020-09-21,73000,180528500,40.43682853399879
2180,T,2020-S40,2020-09-28,53600,180528500,29.69060286879911
2181,T,2020-S41,2020-10-05,91900,180528500,50.90608962019847
2182,T,2020-S42,2020-10-12,141800,180528500,78.54715460439765
2183,T,2020-S43,2020-10-19,315600,180528500,174.82004226479475
2184,T,2020-S44,2020-10-26,433000,180528500,239.8513254139928
2185,T,2020-S45,2020-11-02,383400,180528500,212.3764391771936
2186,T,2020-S46,2020-11-09,262800,180528500,145.57258272239565
2187,T,2020-S47,2020-11-16,175200,180528500,97.04838848159709
2188,T,2020-S48,2020-11-23,112600,180528500,62.37242319079813
2189,T,2020-S49,2020-11-30,110300,180528500,61.098386127398165
2190,T,2020-S50,2020-12-07,116700,180528500,64.64353273859807
2191,T,2020-S51,2020-12-14,120000,180528500,66.471498959998
2192,T,2020-S52,2020-12-21,111000,180528500,61.48613653799816
2193,T,2020-S53,2020-12-28,152900,180528500,84.69576825819746
2194,T,2021-S01,2020-12-28,222000,180528500,122.97227307599633
2195,T,2021-S02,2021-01-04,264600,180528500,146.5696552067956
2196,T,2021-S03,2021-01-11,289000,180528500,160.0855266619952
2197,T,2021-S04,2021-01-18,297900,180528500,165.01549616819506
2198,T,2021-S05,2021-01-25,287900,180528500,159.4762045881952
2199,T,2021-S06,2021-02-01,196500,180528500,108.84707954699672
2200,T,2021-S07,2021-02-08,193400,180528500,107.12989915719676
2201,T,2021-S08,2021-02-15,236500,180528500,131.00424586699606
2202,T,2021-S09,2021-02-22,216300,180528500,119.8148768753964
2203,T,2021-S10,2021-03-01,247200,180528500,136.9312878575959
2204,T,2021-S11,2021-03-08,309300,180528500,171.33028856939487
2205,T,2021-S12,2021-03-15,323700,180528500,179.3068684445946
2206,T,2021-S13,2021-03-22,391000,180528500,216.5863007779936
2207,T,2021-S14,2021-03-29,371000,180528500,205.50771761799385
2208,T,2021-S15,2021-04-05,336700,180528500,186.5079474985944
2209,T,2021-S16,2021-04-12,301100,180528500,166.788069473795
2210,T,2021-S17,2021-04-19,222300,180528500,123.1384518233963
2211,T,2021-S18,2021-04-26,162600,180528500,90.0688810907973
2212,T,2021-S19,2021-05-03,137300,180528500,76.05447339339773
2213,T,2021-S20,2021-05-10,126100,180528500,69.8504668237979
2214,T,2021-S21,2021-05-17,102400,180528500,56.7223457791983
2215,T,2021-S22,2021-05-24,69200,180528500,38.33189773359885
2216,T,2021-S23,2021-05-31,35500,180528500,19.66448510899941
2217,T,2021-S24,2021-06-07,18900,180528500,10.469261086199683
2218,T,2021-S25,2021-06-14,16200,180528500,8.97365235959973
2219,T,2021-S26,2021-06-21,23000,180528500,12.740370633999618
2220,T,2021-S27,2021-06-28,33400,180528500,18.501233877199446
2221,T,2021-S28,2021-07-05,176000,180528500,97.49153180799706
2222,T,2021-S29,2021-07-12,356400,180528500,197.42035191119408
2223,T,2021-S30,2021-07-19,314600,180528500,174.26611310679476
2224,T,2021-S31,2021-07-26,253800,180528500,140.58722030039578
2225,T,2021-S32,2021-08-02,249400,180528500,138.14993200519584
2226,T,2021-S33,2021-08-09,214300,180528500,118.70701855939645
2227,T,2021-S34,2021-08-16,169200,180528500,93.7248135335972
2228,T,2021-S35,2021-08-23,123300,180528500,68.29946518139795
2229,T,2021-S36,2021-08-30,101600,180528500,56.27920245279832
2230,T,2021-S37,2021-09-06,79300,180528500,43.92658222939868
2231,T,2021-S38,2021-09-13,71900,180528500,39.827506460198805
2232,T,2021-S39,2021-09-20,55400,180528500,30.68767535319908
2233,T,2021-S40,2021-09-27,54300,180528500,30.0783532793991
2234,T,2021-S41,2021-10-04,84100,180528500,46.585442187798606
2235,T,2021-S42,2021-10-11,93800,180528500,51.95855502039844
2236,T,2021-S43,2021-10-18,101500,180528500,56.22380953699831
2237,T,2021-S44,2021-10-25,121700,180528500,67.41317852859798
2238,T,2021-S45,2021-11-01,157400,180528500,87.18844946919738
2239,T,2021-S46,2021-11-08,272900,180528500,151.16726721819546
2240,T,2021-S47,2021-11-15,387900,180528500,214.86912038819355
2241,T,2021-S48,2021-11-22,538400,180528500,298.2354586671911
2242,T,2021-S49,2021-11-29,566100,180528500,313.5792963437906
2243,T,2021-S50,2021-12-06,491300,180528500,272.14539532539186
2244,T,2021-S51,2021-12-13,583800,180528500,323.38384244039025
2245,T,2021-S52,2021-12-20,1645700,180528500,911.6012153205728
2246,T,2022-S01,2021-12-27,3152500,180528500,1746.2616705949476
2247,T,2022-S02,2022-01-03,3829400,180528500,2121.2163176451363
2248,T,2022-S03,2022-01-10,6165600,180528500,3415.3056165646976
2249,T,2022-S04,2022-01-17,6991100,180528500,3872.574136493684
2250,T,2022-S05,2022-01-24,6044700,180528500,3348.3355813624994
2251,T,2022-S06,2022-01-31,3502800,180528500,1940.3030546423413
2252,T,2022-S07,2022-02-07,1921700,180528500,1064.485662928568
2253,T,2022-S08,2022-02-14,1322700,180528500,732.682097286578
2254,T,2022-S09,2022-02-21,1134100,180528500,628.2110580877811
2255,T,2022-S10,2022-02-28,1416200,180528500,784.4744735595764
2256,T,2022-S11,2022-03-07,1888700,180528500,1046.2060007145683
2257,T,2022-S12,2022-03-14,2322600,180528500,1286.5558623707614
2258,T,2022-S13,2022-03-21,2285300,180528500,1265.894304777362
2259,T,2022-S14,2022-03-28,2284200,180528500,1265.284982703562
2260,T,2022-S15,2022-04-04,2013100,180528500,1115.114787969767
2261,T,2022-S16,2022-04-11,1178500,180528500,652.8055127029804
2262,T,2022-S17,2022-04-18,817000,180528500,452.5601220859864
2263,T,2022-S18,2022-04-25,553700,180528500,306.7105747845908
2264,T,2022-S19,2022-05-02,471300,180528500,261.0668121653921
2265,T,2022-S20,2022-05-09,342800,180528500,189.88691536239432
2266,T,2022-S21,2022-05-16,250200,180528500,138.59307533159586
2267,T,2022-S22,2022-05-23,324000,180528500,179.4730471919946
2268,U,2020-S20,2020-05-11,27300,505565100,5.39989805467189
2269,U,2020-S21,2020-05-18,30700,505565100,6.072412830711613
2270,U,2020-S22,2020-05-25,21800,505565100,4.3120065051958685
2271,U,2020-S23,2020-06-01,27800,505565100,5.498797286442438
2272,U,2020-S24,2020-06-08,25700,505565100,5.083420513006139
2273,U,2020-S25,2020-06-15,14500,505565100,2.8680777213458764
2274,U,2020-S26,2020-06-22,8500,505565100,1.681286940099307
2275,U,2020-S27,2020-06-29,14600,505565100,2.8878575676999856
2276,U,2020-S28,2020-07-06,25700,505565100,5.083420513006139
2277,U,2020-S29,2020-07-13,24900,505565100,4.925181742173263
2278,U,2020-S30,2020-07-20,44500,505565100,8.802031627578723
2279,U,2020-S31,2020-07-27,88100,505565100,17.42604463797046
2280,U,2020-S32,2020-08-03,173000,505565100,34.21913419260942
2281,U,2020-S33,2020-08-10,303800,505565100,60.09117322378463
2282,U,2020-S34,2020-08-17,521100,505565100,103.07277935126456
2283,U,2020-S35,2020-08-24,674900,505565100,133.49418304388496
2284,U,2020-S36,2020-08-31,747300,505565100,147.8147918042602
2285,U,2020-S37,2020-09-07,804400,505565100,159.10908407245674
2286,U,2020-S38,2020-09-14,759900,505565100,150.30705244487802
2287,U,2020-S39,2020-09-21,635700,505565100,125.74048327307402
2288,U,2020-S40,2020-09-28,627500,505565100,124.11853587203706
2289,U,2020-S41,2020-10-05,856300,505565100,169.37482433023956
2290,U,2020-S42,2020-10-12,1277400,505565100,252.66775732739464
2291,U,2020-S43,2020-10-19,2202900,505565100,435.730235334678
2292,U,2020-S44,2020-10-26,2763200,505565100,546.5567144567534
2293,U,2020-S45,2020-11-02,2474600,505565100,489.4720778787934
2294,U,2020-S46,2020-11-09,1431600,505565100,283.16828040543146
2295,U,2020-S47,2020-11-16,981400,505565100,194.11941211923053
2296,U,2020-S48,2020-11-23,695300,505565100,137.52927170012327
2297,U,2020-S49,2020-11-30,651100,505565100,128.7865796116069
2298,U,2020-S50,2020-12-07,688900,505565100,136.26336153346028
2299,U,2020-S51,2020-12-14,957300,505565100,189.35246914789013
2300,U,2020-S52,2020-12-21,969800,505565100,191.82494994215384
2301,U,2020-S53,2020-12-28,1126500,505565100,222.81996917904343
2302,U,2021-S01,2020-12-28,1467000,505565100,290.1703460147862
2303,U,2021-S02,2021-01-04,1527300,505565100,302.09759336631424
2304,U,2021-S03,2021-01-11,1738600,505565100,343.8924087125476
2305,U,2021-S04,2021-01-18,1681000,505565100,332.49921721258056
2306,U,2021-S05,2021-01-25,1672100,505565100,330.7388108870648
2307,U,2021-S06,2021-02-01,1508400,505565100,298.3592024053875
2308,U,2021-S07,2021-02-08,1540600,505565100,304.7283129314108
2309,U,2021-S08,2021-02-15,1498700,505565100,296.4405573090389
2310,U,2021-S09,2021-02-22,1378400,505565100,272.64540214504524
2311,U,2021-S10,2021-03-01,1445400,505565100,285.89789920229856
2312,U,2021-S11,2021-03-08,1556300,505565100,307.833748809006
2313,U,2021-S12,2021-03-15,2014700,505565100,398.5045644962439
2314,U,2021-S13,2021-03-22,2155700,505565100,426.3941478555384
2315,U,2021-S14,2021-03-29,1676500,505565100,331.6091241266456
2316,U,2021-S15,2021-04-05,1620000,505565100,320.4335109365737
2317,U,2021-S16,2021-04-12,1456000,505565100,287.9945629158342
2318,U,2021-S17,2021-04-19,989900,505565100,195.80069905932984
2319,U,2021-S18,2021-04-26,695300,505565100,137.52927170012327
2320,U,2021-S19,2021-05-03,456400,505565100,90.27521876015572
2321,U,2021-S20,2021-05-10,410800,505565100,81.2556088226818
2322,U,2021-S21,2021-05-17,307600,505565100,60.8428073852408
2323,U,2021-S22,2021-05-24,242500,505565100,47.96612740871552
2324,U,2021-S23,2021-05-31,147200,505565100,29.115933833249173
2325,U,2021-S24,2021-06-07,89900,505565100,17.78208187234443
2326,U,2021-S25,2021-06-14,67600,505565100,13.371176135378017
2327,U,2021-S26,2021-06-21,127400,505565100,25.19952425513549
2328,U,2021-S27,2021-06-28,263900,505565100,52.19901452849495
2329,U,2021-S28,2021-07-05,749100,505565100,148.1708290386342
2330,U,2021-S29,2021-07-12,2122000,505565100,419.72833963420345
2331,U,2021-S30,2021-07-19,2930800,505565100,579.707736946241
2332,U,2021-S31,2021-07-26,3022600,505565100,597.8656358993135
2333,U,2021-S32,2021-08-02,3003600,505565100,594.1074650920326
2334,U,2021-S33,2021-08-09,2707500,505565100,535.5393400375144
2335,U,2021-S34,2021-08-16,2250100,505565100,445.0663228138176
2336,U,2021-S35,2021-08-23,1672000,505565100,330.7190310407107
2337,U,2021-S36,2021-08-30,1145300,505565100,226.538580293616
2338,U,2021-S37,2021-09-06,776200,505565100,153.53116740059787
2339,U,2021-S38,2021-09-13,515000,505565100,101.86620872366387
2340,U,2021-S39,2021-09-20,430600,505565100,85.17201840079547
2341,U,2021-S40,2021-09-27,343200,505565100,67.88443268730377
2342,U,2021-S41,2021-10-04,365300,505565100,72.25577873156197
2343,U,2021-S42,2021-10-11,371900,505565100,73.56124859093319
2344,U,2021-S43,2021-10-18,396900,505565100,78.50621017946057
2345,U,2021-S44,2021-10-25,466600,505565100,92.29276308827488
2346,U,2021-S45,2021-11-01,704600,505565100,139.36879741105545
2347,U,2021-S46,2021-11-08,1240500,505565100,245.3689940227282
2348,U,2021-S47,2021-11-15,2124000,505565100,420.1239365612856
2349,U,2021-S48,2021-11-22,2988900,505565100,591.1998276779785
2350,U,2021-S49,2021-11-29,3890100,505565100,769.4558030212133
2351,U,2021-S50,2021-12-06,4607500,505565100,911.3564207655947
2352,U,2021-S51,2021-12-13,5280500,505565100,1044.4747867287515
2353,U,2021-S52,2021-12-20,8908800,505565100,1762.1469519949064
2354,U,2022-S01,2021-12-27,13731600,505565100,2716.0893819608987
2355,U,2022-S02,2022-01-03,16163400,505565100,3197.095685600133
2356,U,2022-S03,2022-01-10,20069600,505565100,3969.736043884358
2357,U,2022-S04,2022-01-17,17740100,505565100,3508.9645230653778
2358,U,2022-S05,2022-01-24,11530100,505565100,2280.6360644751785
2359,U,2022-S06,2022-01-31,6366300,505565100,1259.2443584416726
2360,U,2022-S07,2022-02-07,3985400,505565100,788.3059965966796
2361,U,2022-S08,2022-02-14,3040900,505565100,601.4853477821155
2362,U,2022-S09,2022-02-21,2943100,505565100,582.1406580477964
2363,U,2022-S10,2022-02-28,3462100,505565100,684.7980606256247
2364,U,2022-S11,2022-03-07,4544000,505565100,898.7962183307352
2365,U,2022-S12,2022-03-14,5986700,505565100,1184.1600616814728
2366,U,2022-S13,2022-03-21,6814300,505565100,1347.858070108083
2367,U,2022-S14,2022-03-28,6727000,505565100,1330.5902642409455
2368,U,2022-S15,2022-04-04,5927300,505565100,1172.410832947132
2369,U,2022-S16,2022-04-11,3930300,505565100,777.4073012555652
2370,U,2022-S17,2022-04-18,2926200,505565100,578.7978640139519
2371,U,2022-S18,2022-04-25,2109400,505565100,417.2360789935856
2372,U,2022-S19,2022-05-02,1804700,505565100,356.966887152614
2373,U,2022-S20,2022-05-09,1330200,505565100,263.11151620236444
2374,U,2022-S21,2022-05-16,882600,505565100,174.57692392137037
2375,U,2022-S22,2022-05-23,1031400,505565100,204.0093352962853
2376,V,2020-S20,2020-05-11,25300,667111000,3.792472317200586
2377,V,2020-S21,2020-05-18,27100,667111000,4.062292482060706
2378,V,2020-S22,2020-05-25,23700,667111000,3.552632170658256
2379,V,2020-S23,2020-06-01,16600,667111000,2.488341520376669
2380,V,2020-S24,2020-06-08,18800,667111000,2.818121721872372
2381,V,2020-S25,2020-06-15,19800,667111000,2.9680218134613283
2382,V,2020-S26,2020-06-22,22200,667111000,3.3277820332748225
2383,V,2020-S27,2020-06-29,18500,667111000,2.7731516943956853
2384,V,2020-S28,2020-07-06,28500,667111000,4.272152610285245
2385,V,2020-S29,2020-07-13,28900,667111000,4.332112646920828
2386,V,2020-S30,2020-07-20,56200,667111000,8.424385147299326
2387,V,2020-S31,2020-07-27,66100,667111000,9.90839605402999
2388,V,2020-S32,2020-08-03,75500,667111000,11.317456914966176
2389,V,2020-S33,2020-08-10,121500,667111000,18.212861128058147
2390,V,2020-S34,2020-08-17,248600,667111000,37.26516276901445
2391,V,2020-S35,2020-08-24,358900,667111000,53.79914287127629
2392,V,2020-S36,2020-08-31,517200,667111000,77.52832736980803
2393,V,2020-S37,2020-09-07,699200,667111000,104.810144038998
2394,V,2020-S38,2020-09-14,839600,667111000,125.85611689808742
2395,V,2020-S39,2020-09-21,901000,667111000,135.05998252164932
2396,V,2020-S40,2020-09-28,1015200,667111000,152.1785729811081
2397,V,2020-S41,2020-10-05,1802000,667111000,270.11996504329863
2398,V,2020-S42,2020-10-12,3055800,667111000,458.06469987753167
2399,V,2020-S43,2020-10-19,5118300,667111000,767.2336387797533
2400,V,2020-S44,2020-10-26,6372400,667111000,955.2233436414632
2401,V,2020-S45,2020-11-02,6009000,667111000,900.7496503580364
2402,V,2020-S46,2020-11-09,3241800,667111000,485.9461169130775
2403,V,2020-S47,2020-11-16,2004200,667111000,300.42976356258555
2404,V,2020-S48,2020-11-23,1272000,667111000,190.672916501152
2405,V,2020-S49,2020-11-30,1127000,667111000,168.93740322075337
2406,V,2020-S50,2020-12-07,1166600,667111000,174.87344684767604
2407,V,2020-S51,2020-12-14,1603100,667111000,240.3048368262553
2408,V,2020-S52,2020-12-21,1059900,667111000,158.8791070751344
2409,V,2020-S53,2020-12-28,1120400,667111000,167.94806261626627
2410,V,2021-S01,2020-12-28,1449400,667111000,217.2651927490328
2411,V,2021-S02,2021-01-04,1336000,667111000,200.2665223628452
2412,V,2021-S03,2021-01-11,1472400,667111000,220.7128948555788
2413,V,2021-S04,2021-01-18,1438500,667111000,215.6312817507132
2414,V,2021-S05,2021-01-25,1401100,667111000,210.02501832528617
2415,V,2021-S06,2021-02-01,1168300,667111000,175.12827700337724
2416,V,2021-S07,2021-02-08,1178800,667111000,176.70222796506127
2417,V,2021-S08,2021-02-15,1260400,667111000,188.9340754387201
2418,V,2021-S09,2021-02-22,1161700,667111000,174.13893639889014
2419,V,2021-S10,2021-03-01,1351600,667111000,202.60496379163288
2420,V,2021-S11,2021-03-08,1808000,667111000,271.0193655928324
2421,V,2021-S12,2021-03-15,2328800,667111000,349.08733329236065
2422,V,2021-S13,2021-03-22,2571600,667111000,385.4830755301591
2423,V,2021-S14,2021-03-29,2142200,667111000,321.1159762018615
2424,V,2021-S15,2021-04-05,2068900,667111000,310.128299488391
